id,code_zone,lib_zone,date_ech,date_dif,code_pol,lib_pol,etat,couleur,com_court,com_long,longitude,latitude
497,2019,Cantal,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
498,2019,Cantal,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
499,2020,Allier,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
500,2020,Allier,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
501,2020,Allier,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
502,2020,Allier,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
503,2020,Allier,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
504,2020,Allier,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
505,2016,Zone Alpine Ain,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
506,2016,Zone Alpine Ain,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
507,2016,Zone Alpine Ain,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
508,2016,Zone Alpine Ain,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
509,2016,Zone Alpine Ain,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
510,2016,Zone Alpine Ain,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
511,2013,Zone Alpine Isère,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
512,2013,Zone Alpine Isère,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
513,2013,Zone Alpine Isère,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
514,2013,Zone Alpine Isère,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
515,2013,Zone Alpine Isère,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
516,2013,Zone Alpine Isère,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
517,2007,Ouest Ardèche,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
518,2007,Ouest Ardèche,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
519,2007,Ouest Ardèche,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
520,2007,Ouest Ardèche,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
521,2007,Ouest Ardèche,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
522,2007,Ouest Ardèche,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
523,2004,Contreforts Massif Central,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
524,2004,Contreforts Massif Central,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
525,2004,Contreforts Massif Central,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
526,2004,Contreforts Massif Central,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
527,2004,Contreforts Massif Central,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
528,2004,Contreforts Massif Central,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
529,2010,Vallée Maurienne Tarentaise,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
530,2010,Vallée Maurienne Tarentaise,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
531,2010,Vallée Maurienne Tarentaise,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
532,2010,Vallée Maurienne Tarentaise,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
533,2010,Vallée Maurienne Tarentaise,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
534,2010,Vallée Maurienne Tarentaise,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
535,2011,Zone des Coteaux,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
536,2011,Zone des Coteaux,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
537,2011,Zone des Coteaux,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
538,2011,Zone des Coteaux,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
539,2011,Zone des Coteaux,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
540,2011,Zone des Coteaux,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
541,2012,Zone urbaine des Pays de Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
542,2012,Zone urbaine des Pays de Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
543,2012,Zone urbaine des Pays de Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
544,2012,Zone urbaine des Pays de Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
545,2012,Zone urbaine des Pays de Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
546,2012,Zone urbaine des Pays de Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
547,2001,Bassin Lémanique,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
548,2001,Bassin Lémanique,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
549,2001,Bassin Lémanique,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
550,2001,Bassin Lémanique,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
551,2001,Bassin Lémanique,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
552,2001,Bassin Lémanique,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
553,2002,Bassin Stéphanois,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
554,2002,Bassin Stéphanois,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
555,2002,Bassin Stéphanois,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
556,2002,Bassin Stéphanois,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
557,2002,Bassin Stéphanois,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
558,2002,Bassin Stéphanois,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
559,2006,Ouest Ain,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
560,2006,Ouest Ain,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
561,2006,Ouest Ain,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
562,2006,Ouest Ain,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
563,2006,Ouest Ain,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
564,2006,Ouest Ain,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
565,2014,Zone Alpine Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
566,2014,Zone Alpine Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
567,2014,Zone Alpine Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
568,2014,Zone Alpine Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
569,2014,Zone Alpine Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
570,2014,Zone Alpine Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
571,2008,Vallée de l'Arve,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
572,2008,Vallée de l'Arve,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
573,2008,Vallée de l'Arve,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
574,2008,Vallée de l'Arve,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
575,2008,Vallée de l'Arve,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
576,2008,Vallée de l'Arve,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
577,2003,Bassin Lyon Nord-Isère,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
578,2003,Bassin Lyon Nord-Isère,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
579,2003,Bassin Lyon Nord-Isère,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
580,2003,Bassin Lyon Nord-Isère,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
581,2003,Bassin Lyon Nord-Isère,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
582,2003,Bassin Lyon Nord-Isère,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
583,2000,Bassin Grenoblois,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
584,2000,Bassin Grenoblois,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
585,2000,Bassin Grenoblois,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
586,2000,Bassin Grenoblois,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
587,2000,Bassin Grenoblois,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
588,2000,Bassin Grenoblois,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
589,2005,Est Drôme,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
590,2005,Est Drôme,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
591,2005,Est Drôme,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
592,2005,Est Drôme,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
593,2005,Est Drôme,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
594,2005,Est Drôme,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
595,2009,Vallée du Rhône,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
596,2009,Vallée du Rhône,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
597,2009,Vallée du Rhône,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
598,2009,Vallée du Rhône,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
599,2009,Vallée du Rhône,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
600,2009,Vallée du Rhône,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
601,2015,Zone Alpine Haute-Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
602,2015,Zone Alpine Haute-Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
603,2015,Zone Alpine Haute-Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
604,2015,Zone Alpine Haute-Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
605,2015,Zone Alpine Haute-Savoie,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
606,2015,Zone Alpine Haute-Savoie,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
607,2018,Puy-de-Dôme,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
608,2018,Puy-de-Dôme,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
609,2018,Puy-de-Dôme,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
610,2018,Puy-de-Dôme,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
611,2018,Puy-de-Dôme,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
612,2018,Puy-de-Dôme,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
613,2017,Haute-Loire,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
614,2017,Haute-Loire,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
615,2017,Haute-Loire,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
616,2017,Haute-Loire,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
617,2017,Haute-Loire,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
618,2017,Haute-Loire,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
619,2019,Cantal,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
620,2019,Cantal,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
621,2019,Cantal,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
622,2019,Cantal,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
623,2019,Cantal,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
624,2019,Cantal,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
625,2020,Allier,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
626,2020,Allier,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
627,2020,Allier,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
628,2020,Allier,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
629,2020,Allier,2024-01-18 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
630,2020,Allier,2024-01-17 00:00:00+00:00,2024-01-17 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
